Id,Name,Country,ISO3
a2zWP0000000EQKYA2,Makedonska Kamenica,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQLYA2,Makedonski Brod,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQMYA2,Mogila,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQNYA2,Negotino,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQOYA2,Novaci,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQPYA2,Novo Selo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQQYA2,Ohrid,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQRYA2,Pehcevo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQSYA2,Petrovec,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQTYA2,Prilep,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQUYA2,Plasnica,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQVYA2,Probishtip,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQWYA2,Radovis,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQXYA2,Rankovce,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQYYA2,Resen,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQZYA2,Rosoman,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQaYAM,Rostusa,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQbYAM,Shtip,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQcYAM,Skopje,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQdYAM,Sopiste,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQeYAM,Staro Nagorichane,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQfYAM,Struga,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQgYAM,Strumica,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQhYAM,Studenicani,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQiYAM,Suto Orizare,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQjYAM,Sveti Nikole,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQkYAM,Tetovo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQlYAM,Valandovo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQmYAM,Vasilevo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQnYAM,Veles,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQoYAM,Vevcani,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQpYAM,Vinica,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQqYAM,Vrapciste,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQrYAM,Star Dojran,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQsYAM,Tearce,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQtYAM,Zelenikovo,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQuYAM,Zelino,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQvYAM,Zrnovci,"Macedonia, The former Yugoslav Rep. of",MKD
a2zWP0000000EQwYAM,Saipan,Northern Mariana Islands,MNP
a2zWP0000000EQxYAM,San Jose Village,Northern Mariana Islands,MNP
a2zWP0000000EQyYAM,Attapeu,Lao People's Dem. Rep.,LAO
a2zWP0000000EQzYAM,Ban Donghen,Lao People's Dem. Rep.,LAO
a2zWP0000000ER0YAM,Ban Fangdeng,Lao People's Dem. Rep.,LAO
a2zWP0000000ER1YAM,Ban Hatgnao,Lao People's Dem. Rep.,LAO
a2zWP0000000ER2YAM,Ban Houayxay,Lao People's Dem. Rep.,LAO
a2zWP0000000ER3YAM,Ban Namnga,Lao People's Dem. Rep.,LAO
a2zWP0000000ER4YAM,Ban Pakla,Lao People's Dem. Rep.,LAO
a2zWP0000000ER5YAM,Ban Xiang-Ngeun,Lao People's Dem. Rep.,LAO
a2zWP0000000ER6YAM,Borikhan,Lao People's Dem. Rep.,LAO
a2zWP0000000ER7YAM,Dak Cheung,Lao People's Dem. Rep.,LAO
a2zWP0000000ER8YAM,Phonthong,Lao People's Dem. Rep.,LAO
a2zWP0000000ER9YAM,Huameung,Lao People's Dem. Rep.,LAO
a2zWP0000000ERAYA2,Khoa,Lao People's Dem. Rep.,LAO
a2zWP0000000ERBYA2,Luang Namtha,Lao People's Dem. Rep.,LAO
a2zWP0000000ERCYA2,Luang Prabang,Lao People's Dem. Rep.,LAO
a2zWP0000000ERDYA2,Muang Hinboun,Lao People's Dem. Rep.,LAO
a2zWP0000000EREYA2,Muang Kasi,Lao People's Dem. Rep.,LAO
a2zWP0000000ERFYA2,Muang Kenthao,Lao People's Dem. Rep.,LAO
a2zWP0000000ERGYA2,Muang Khamkeut,Lao People's Dem. Rep.,LAO
a2zWP0000000ERHYA2,Muang Khong,Lao People's Dem. Rep.,LAO
a2zWP0000000ERIYA2,Muang Long,Lao People's Dem. Rep.,LAO
a2zWP0000000ERJYA2,Muang Mok,Lao People's Dem. Rep.,LAO
a2zWP0000000ERKYA2,Muang Nale,Lao People's Dem. Rep.,LAO
a2zWP0000000ERLYA2,Muang Phin,Lao People's Dem. Rep.,LAO
a2zWP0000000ERMYA2,Muang Phon-Hong,Lao People's Dem. Rep.,LAO
a2zWP0000000ERNYA2,Muang Phonsavan,Lao People's Dem. Rep.,LAO
a2zWP0000000EROYA2,Muang Sanakham,Lao People's Dem. Rep.,LAO
a2zWP0000000ERPYA2,Muang Sing,Lao People's Dem. Rep.,LAO
a2zWP0000000ERQYA2,Muang Xay,Lao People's Dem. Rep.,LAO
a2zWP0000000ERRYA2,Pakse,Lao People's Dem. Rep.,LAO
a2zWP0000000ERSYA2,Pakkading,Lao People's Dem. Rep.,LAO
a2zWP0000000ERTYA2,Pakxan,Lao People's Dem. Rep.,LAO
a2zWP0000000ERUYA2,Pakxong,Lao People's Dem. Rep.,LAO
a2zWP0000000ERVYA2,Phongsali,Lao People's Dem. Rep.,LAO
a2zWP0000000ERWYA2,Sainyabuli,Lao People's Dem. Rep.,LAO
a2zWP0000000ERXYA2,Salavan,Lao People's Dem. Rep.,LAO
a2zWP0000000ERYYA2,Sanaxy,Lao People's Dem. Rep.,LAO
a2zWP0000000ERZYA2,Savannakhet,Lao People's Dem. Rep.,LAO
a2zWP0000000ERaYAM,Sekong,Lao People's Dem. Rep.,LAO
a2zWP0000000ERbYAM,Thakhek,Lao People's Dem. Rep.,LAO
a2zWP0000000ERcYAM,Viangxai,Lao People's Dem. Rep.,LAO
a2zWP0000000ERdYAM,Viengthong,Lao People's Dem. Rep.,LAO
a2zWP0000000EReYAM,Viengxay,Lao People's Dem. Rep.,LAO
a2zWP0000000ERfYAM,Vientiane,Lao People's Dem. Rep.,LAO
a2zWP0000000ERgYAM,Xam Nua,Lao People's Dem. Rep.,LAO
a2zWP0000000ERhYAM,Xamtay,Lao People's Dem. Rep.,LAO
a2zWP0000000ERiYAM,Xaysetha,Lao People's Dem. Rep.,LAO
a2zWP0000000ERjYAM,Butha-Buthe,Lesotho,LSO
a2zWP0000000ERkYAM,Hlotse,Lesotho,LSO
a2zWP0000000ERlYAM,Mafeteng,Lesotho,LSO
a2zWP0000000ERmYAM,Mapoteng,Lesotho,LSO
a2zWP0000000ERnYAM,Maseru,Lesotho,LSO
a2zWP0000000ERoYAM,Mohale's Hoek,Lesotho,LSO
a2zWP0000000ERpYAM,Mokhotlong,Lesotho,LSO
a2zWP0000000ERqYAM,Qacha's Nek,Lesotho,LSO
a2zWP0000000ERrYAM,Quthing,Lesotho,LSO
a2zWP0000000ERsYAM,Teyateyaneng,Lesotho,LSO
a2zWP0000000ERtYAM,Thaba-Tseka,Lesotho,LSO
a2zWP0000000ERuYAM,Adazi,Latvia,LVA
a2zWP0000000ERvYAM,Aizkraukle,Latvia,LVA
a2zWP0000000ERwYAM,Aizpute,Latvia,LVA
a2zWP0000000ERxYAM,Akniste,Latvia,LVA
a2zWP0000000ERyYAM,Alsunga,Latvia,LVA
a2zWP0000000ERzYAM,Aluksne,Latvia,LVA
a2zWP0000000ES0YAM,Ape,Latvia,LVA
a2zWP0000000ES1YAM,Balvi,Latvia,LVA
a2zWP0000000ES2YAM,Bauska,Latvia,LVA
a2zWP0000000ES3YAM,Bergi,Latvia,LVA
a2zWP0000000ES4YAM,Vainode,Latvia,LVA
a2zWP0000000ES5YAM,Dagda,Latvia,LVA
a2zWP0000000ES6YAM,Daugavpils,Latvia,LVA
a2zWP0000000ES7YAM,Ogre,Latvia,LVA
a2zWP0000000ES8YAM,Dobele,Latvia,LVA
a2zWP0000000ES9YAM,Drabesi,Latvia,LVA
a2zWP0000000ESAYA2,Ergli,Latvia,LVA
a2zWP0000000ESBYA2,Garkalne,Latvia,LVA
a2zWP0000000ESCYA2,Grobina,Latvia,LVA
a2zWP0000000ESDYA2,Gulbene,Latvia,LVA
a2zWP0000000ESEYA2,Ilukste,Latvia,LVA
a2zWP0000000ESFYA2,Jekabpils,Latvia,LVA
a2zWP0000000ESGYA2,Jelgava,Latvia,LVA
a2zWP0000000ESHYA2,Jurmala,Latvia,LVA
a2zWP0000000ESIYA2,Kandava,Latvia,LVA
a2zWP0000000ESJYA2,Karsava,Latvia,LVA
a2zWP0000000ESKYA2,Kegums,Latvia,LVA
a2zWP0000000ESLYA2,Kekava,Latvia,LVA
a2zWP0000000ESMYA2,Koceni,Latvia,LVA
a2zWP0000000ESNYA2,Kraslava,Latvia,LVA
a2zWP0000000ESOYA2,Kuldiga,Latvia,LVA
a2zWP0000000ESPYA2,Auce,Latvia,LVA
a2zWP0000000ESQYA2,Liegi,Latvia,LVA
a2zWP0000000ESRYA2,Lielvarde,Latvia,LVA
a2zWP0000000ESSYA2,Liepaja,Latvia,LVA
a2zWP0000000ESTYA2,Ligatne,Latvia,LVA
a2zWP0000000ESUYA2,Limbazi,Latvia,LVA
a2zWP0000000ESVYA2,Livani,Latvia,LVA
a2zWP0000000ESWYA2,Ludza,Latvia,LVA
a2zWP0000000ESXYA2,Madona,Latvia,LVA
a2zWP0000000ESYYA2,Marupe,Latvia,LVA
a2zWP0000000ESZYA2,Matisi,Latvia,LVA
a2zWP0000000ESaYAM,Mazsalaca,Latvia,LVA
a2zWP0000000ESbYAM,Mersrags,Latvia,LVA
a2zWP0000000EScYAM,Murmuiza,Latvia,LVA
a2zWP0000000ESdYAM,Naukseni,Latvia,LVA
a2zWP0000000ESeYAM,Nereta,Latvia,LVA
a2zWP0000000ESfYAM,Nica,Latvia,LVA
a2zWP0000000ESgYAM,Olaine,Latvia,LVA
a2zWP0000000EShYAM,Pavilosta,Latvia,LVA
a2zWP0000000ESiYAM,Plavinas,Latvia,LVA
a2zWP0000000ESjYAM,Preili,Latvia,LVA
a2zWP0000000ESkYAM,Priekule,Latvia,LVA
a2zWP0000000ESlYAM,Priekuli,Latvia,LVA
a2zWP0000000ESmYAM,Ragana,Latvia,LVA
a2zWP0000000ESnYAM,Rauna,Latvia,LVA
a2zWP0000000ESoYAM,Rezekne,Latvia,LVA
a2zWP0000000ESpYAM,Riebini,Latvia,LVA
a2zWP0000000ESqYAM,Riga,Latvia,LVA
a2zWP0000000ESrYAM,Rucava,Latvia,LVA
a2zWP0000000ESsYAM,Rujiena,Latvia,LVA
a2zWP0000000EStYAM,Salaspils,Latvia,LVA
a2zWP0000000ESuYAM,Saldus,Latvia,LVA
a2zWP0000000ESvYAM,Sala,Latvia,LVA
a2zWP0000000ESwYAM,Saulkrasti,Latvia,LVA
a2zWP0000000ESxYAM,Sigulda,Latvia,LVA
a2zWP0000000ESyYAM,Skriveri,Latvia,LVA
a2zWP0000000ESzYAM,Smarde,Latvia,LVA
a2zWP0000000ET0YAM,Smiltene,Latvia,LVA
a2zWP0000000ET1YAM,Stalbe,Latvia,LVA
a2zWP0000000ET2YAM,Strenci,Latvia,LVA
a2zWP0000000ET3YAM,Talsi,Latvia,LVA
a2zWP0000000ET4YAM,Tukums,Latvia,LVA
a2zWP0000000ET5YAM,Ulbroka,Latvia,LVA
a2zWP0000000ET6YAM,Valka,Latvia,LVA
a2zWP0000000ET7YAM,Valmiera,Latvia,LVA
a2zWP0000000ET8YAM,Varaklani,Latvia,LVA
a2zWP0000000ET9YAM,Vecpiebalga,Latvia,LVA
a2zWP0000000ETAYA2,Ventspils,Latvia,LVA
a2zWP0000000ETBYA2,Viesite,Latvia,LVA
a2zWP0000000ETCYA2,Vilaka,Latvia,LVA
a2zWP0000000ETDYA2,Vilani,Latvia,LVA
a2zWP0000000ETEYA2,Cesis,Latvia,LVA
a2zWP0000000ETFYA2,Zelmeni,Latvia,LVA
a2zWP0000000ETGYA2,Zilupe,Latvia,LVA
a2zWP0000000ETHYA2,Barclayville,Liberia,LBR
a2zWP0000000ETIYA2,Bensonville,Liberia,LBR
a2zWP0000000ETJYA2,Bopolu,Liberia,LBR
a2zWP0000000ETKYA2,Buchanan,Liberia,LBR
a2zWP0000000ETLYA2,Buutuo,Liberia,LBR
a2zWP0000000ETMYA2,Fish Town,Liberia,LBR
a2zWP0000000ETNYA2,Gbarnga,Liberia,LBR
a2zWP0000000ETOYA2,Greenville,Liberia,LBR
a2zWP0000000ETPYA2,Harper,Liberia,LBR
a2zWP0000000ETQYA2,Kakata,Liberia,LBR
a2zWP0000000ETRYA2,Monrovia,Liberia,LBR
a2zWP0000000ETSYA2,River Cess,Liberia,LBR
a2zWP0000000ETTYA2,Robertsport,Liberia,LBR
a2zWP0000000ETUYA2,Sanniquellie,Liberia,LBR
a2zWP0000000ETVYA2,Tubmanburg,Liberia,LBR
a2zWP0000000ETWYA2,Voinjama,Liberia,LBR
a2zWP0000000ETXYA2,Zwedru,Liberia,LBR
a2zWP0000000ETYYA2,Ajdabiya,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETZYA2,Al 'Aziziyah,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETaYAM,Al Bayda',Libyan Arab Jamahiriya,LBY
a2zWP0000000ETbYAM,Al Khums,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETcYAM,Al Marj,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETdYAM,Az Zawiyah,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETeYAM,Benghazi,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETfYAM,Darnah,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETgYAM,Gharyan,Libyan Arab Jamahiriya,LBY
a2zWP0000000EThYAM,Ghat,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETiYAM,Hun,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETjYAM,Idri,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETkYAM,Misratah,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETlYAM,Murzuk,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETmYAM,Nalut,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETnYAM,Sabha,Libyan Arab Jamahiriya,LBY
a2zWP0000000EToYAM,Sirte,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETpYAM,Tobruk,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETqYAM,Tripoli,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETrYAM,Ubari,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETsYAM,Zuwarah,Libyan Arab Jamahiriya,LBY
a2zWP0000000ETtYAM,Balzers,Liechtenstein,LIE
a2zWP0000000ETuYAM,Eschen,Liechtenstein,LIE
a2zWP0000000ETvYAM,Gamprin,Liechtenstein,LIE
a2zWP0000000ETwYAM,Mauren,Liechtenstein,LIE
a2zWP0000000ETxYAM,Planken,Liechtenstein,LIE
a2zWP0000000ETyYAM,Ruggell,Liechtenstein,LIE
a2zWP0000000ETzYAM,Schaan,Liechtenstein,LIE
a2zWP0000000EU0YAM,Schellenberg,Liechtenstein,LIE
a2zWP0000000EU1YAM,Triesen,Liechtenstein,LIE
a2zWP0000000EU2YAM,Triesenberg,Liechtenstein,LIE
a2zWP0000000EU3YAM,Vaduz,Liechtenstein,LIE
a2zWP0000000EU4YAM,Akmene,Lithuania,LTU
a2zWP0000000EU5YAM,Alytus,Lithuania,LTU
a2zWP0000000EU6YAM,Telsiai,Lithuania,LTU
a2zWP0000000EU7YAM,Druskininkai,Lithuania,LTU
a2zWP0000000EU8YAM,Marijampole,Lithuania,LTU
a2zWP0000000EU9YAM,Ignalina,Lithuania,LTU
a2zWP0000000EUAYA2,Jonava,Lithuania,LTU
a2zWP0000000EUBYA2,Joniskis,Lithuania,LTU
a2zWP0000000EUCYA2,Jurbarkas,Lithuania,LTU
a2zWP0000000EUDYA2,Kaisiadorys,Lithuania,LTU
a2zWP0000000EUEYA2,Kaunas,Lithuania,LTU
a2zWP0000000EUFYA2,Kedainiai,Lithuania,LTU
a2zWP0000000EUGYA2,Kelme,Lithuania,LTU
a2zWP0000000EUHYA2,Klaipeda,Lithuania,LTU
a2zWP0000000EUIYA2,Kretinga,Lithuania,LTU
a2zWP0000000EUJYA2,Kupiskis,Lithuania,LTU
a2zWP0000000EUKYA2,Lazdijai,Lithuania,LTU
a2zWP0000000EULYA2,Moletai,Lithuania,LTU
a2zWP0000000EUMYA2,Nida,Lithuania,LTU
a2zWP0000000EUNYA2,Pagegiai,Lithuania,LTU
a2zWP0000000EUOYA2,Pakruojis,Lithuania,LTU
a2zWP0000000EUPYA2,Panevezys,Lithuania,LTU
a2zWP0000000EUQYA2,Pasvalys,Lithuania,LTU
a2zWP0000000EURYA2,Prienai,Lithuania,LTU
a2zWP0000000EUSYA2,Raseiniai,Lithuania,LTU
a2zWP0000000EUTYA2,Rietavas,Lithuania,LTU
a2zWP0000000EUUYA2,Rokiskis,Lithuania,LTU
a2zWP0000000EUVYA2,Sakiai,Lithuania,LTU
a2zWP0000000EUWYA2,Salcininkai,Lithuania,LTU
a2zWP0000000EUXYA2,Siauliai,Lithuania,LTU
a2zWP0000000EUYYA2,Silale,Lithuania,LTU
a2zWP0000000EUZYA2,Sirvintos,Lithuania,LTU
a2zWP0000000EUaYAM,Skuodas,Lithuania,LTU
a2zWP0000000EUbYAM,Taurage,Lithuania,LTU
a2zWP0000000EUcYAM,Utena,Lithuania,LTU
a2zWP0000000EUdYAM,Varena,Lithuania,LTU
a2zWP0000000EUeYAM,Vilkaviskis,Lithuania,LTU
a2zWP0000000EUfYAM,Vilnius,Lithuania,LTU
a2zWP0000000EUgYAM,Visaginas,Lithuania,LTU
a2zWP0000000EUhYAM,Zarasai,Lithuania,LTU
a2zWP0000000EUiYAM,Aaley,Lebanon,LBN
a2zWP0000000EUjYAM,Amioun,Lebanon,LBN
a2zWP0000000EUkYAM,Baabda,Lebanon,LBN
a2zWP0000000EUlYAM,Baalbek,Lebanon,LBN
a2zWP0000000EUmYAM,Bcharre,Lebanon,LBN
a2zWP0000000EUnYAM,Batroun,Lebanon,LBN
a2zWP0000000EUoYAM,Beit ed Dine,Lebanon,LBN
a2zWP0000000EUpYAM,Bent Jbail,Lebanon,LBN
a2zWP0000000EUqYAM,Beirut,Lebanon,LBN
a2zWP0000000EUrYAM,El Hermel,Lebanon,LBN
a2zWP0000000EUsYAM,Halba,Lebanon,LBN
a2zWP0000000EUtYAM,Hasbaiya,Lebanon,LBN
a2zWP0000000EUuYAM,Jbail,Lebanon,LBN
a2zWP0000000EUvYAM,Jdaidet el Matn,Lebanon,LBN
a2zWP0000000EUwYAM,Jezzine,Lebanon,LBN
a2zWP0000000EUxYAM,Joubb Jannine,Lebanon,LBN
a2zWP0000000EUyYAM,Jounieh,Lebanon,LBN
a2zWP0000000EUzYAM,Marjayoun,Lebanon,LBN
a2zWP0000000EV0YAM,Nabatiye et Tahta,Lebanon,LBN
a2zWP0000000EV1YAM,Rachaiya el Ouadi,Lebanon,LBN
a2zWP0000000EV2YAM,Sidon,Lebanon,LBN
a2zWP0000000EV3YAM,Sir ed Danniye,Lebanon,LBN
a2zWP0000000EV4YAM,Tripoli,Lebanon,LBN
a2zWP0000000EV5YAM,Tyre,Lebanon,LBN
a2zWP0000000EV6YAM,Zahle,Lebanon,LBN
a2zWP0000000EV7YAM,Zgharta,Lebanon,LBN
a2zWP0000000EV8YAM,Capellen,Luxembourg,LUX
a2zWP0000000EV9YAM,Clervaux,Luxembourg,LUX
a2zWP0000000EVAYA2,Diekirch,Luxembourg,LUX
a2zWP0000000EVBYA2,Echternach,Luxembourg,LUX
a2zWP0000000EVCYA2,Esch-sur-Alzette,Luxembourg,LUX
a2zWP0000000EVDYA2,Grevenmacher,Luxembourg,LUX
a2zWP0000000EVEYA2,Luxembourg,Luxembourg,LUX
a2zWP0000000EVFYA2,Mersch,Luxembourg,LUX
a2zWP0000000EVGYA2,Redange-sur-Attert,Luxembourg,LUX
a2zWP0000000EVHYA2,Remich,Luxembourg,LUX
a2zWP0000000EVIYA2,Vianden,Luxembourg,LUX
a2zWP0000000EVJYA2,Wiltz,Luxembourg,LUX
a2zWP0000000EVKYA2,Ajka,Hungary,HUN
a2zWP0000000EVLYA2,Bacsalmas,Hungary,HUN
a2zWP0000000EVMYA2,Baja,Hungary,HUN
a2zWP0000000EVNYA2,Baktaloranthaza,Hungary,HUN
a2zWP0000000EVOYA2,Balassagyarmat,Hungary,HUN
a2zWP0000000EVPYA2,Balatonalmadi,Hungary,HUN
a2zWP0000000EVQYA2,Balatonfuered,Hungary,HUN
a2zWP0000000EVRYA2,Balmazujvaros,Hungary,HUN
a2zWP0000000EVSYA2,Batonyterenye,Hungary,HUN
a2zWP0000000EVTYA2,Bekescsaba,Hungary,HUN
a2zWP0000000EVUYA2,Belapatfalva,Hungary,HUN
a2zWP0000000EVVYA2,Berettyoujfalu,Hungary,HUN
a2zWP0000000EVWYA2,Bicske,Hungary,HUN
a2zWP0000000EVXYA2,Boly,Hungary,HUN
a2zWP0000000EVYYA2,Budakeszi,Hungary,HUN
a2zWP0000000EVZYA2,Budapest,Hungary,HUN
a2zWP0000000EVaYAM,Bekes,Hungary,HUN
a2zWP0000000EVbYAM,Cigand,Hungary,HUN
a2zWP0000000EVcYAM,Csenger,Hungary,HUN
a2zWP0000000EVdYAM,Csongrad,Hungary,HUN
a2zWP0000000EVeYAM,Csorna,Hungary,HUN
a2zWP0000000EVfYAM,Csurgo,Hungary,HUN
a2zWP0000000EVgYAM,Barcs,Hungary,HUN
a2zWP0000000EVhYAM,Dabas,Hungary,HUN
a2zWP0000000EViYAM,Debrecen,Hungary,HUN
a2zWP0000000EVjYAM,Derecske,Hungary,HUN
a2zWP0000000EVkYAM,Devecser,Hungary,HUN
a2zWP0000000EVlYAM,Dombovar,Hungary,HUN
a2zWP0000000EVmYAM,Dunakeszi,Hungary,HUN
a2zWP0000000EVnYAM,Edeleny,Hungary,HUN
a2zWP0000000EVoYAM,Eger,Hungary,HUN
a2zWP0000000EVpYAM,Encs,Hungary,HUN
a2zWP0000000EVqYAM,Enying,Hungary,HUN
a2zWP0000000EVrYAM,Erd,Hungary,HUN
a2zWP0000000EVsYAM,Esztergom,Hungary,HUN
a2zWP0000000EVtYAM,Fehergyarmat,Hungary,HUN
a2zWP0000000EVuYAM,Fonyod,Hungary,HUN
a2zWP0000000EVvYAM,Fuzesabony,Hungary,HUN
a2zWP0000000EVwYAM,Godollo,Hungary,HUN
a2zWP0000000EVxYAM,Gonc,Hungary,HUN
a2zWP0000000EVyYAM,Gyal,Hungary,HUN
a2zWP0000000EVzYAM,Gyomaendrod,Hungary,HUN
a2zWP0000000EW0YAM,Gyongyos,Hungary,HUN
a2zWP0000000EW1YAM,Gyor,Hungary,HUN
a2zWP0000000EW2YAM,Gyula,Hungary,HUN
a2zWP0000000EW3YAM,Hajduszoboszlo,Hungary,HUN
a2zWP0000000EW4YAM,Hajduboszormeny,Hungary,HUN
a2zWP0000000EW5YAM,Hajduhadhaz,Hungary,HUN
a2zWP0000000EW6YAM,Hajdunanas,Hungary,HUN
a2zWP0000000EW7YAM,Hatvan,Hungary,HUN
a2zWP0000000EW8YAM,Celldomolk,Hungary,HUN
a2zWP0000000EW9YAM,Ibrany,Hungary,HUN
a2zWP0000000EWAYA2,Heves,Hungary,HUN
a2zWP0000000EWBYA2,Janoshalma,Hungary,HUN
a2zWP0000000EWCYA2,Jaszbereny,Hungary,HUN
a2zWP0000000EWDYA2,Kalocsa,Hungary,HUN
a2zWP0000000EWEYA2,Kaposvar,Hungary,HUN
a2zWP0000000EWFYA2,Kapuvar,Hungary,HUN
a2zWP0000000EWGYA2,Karcag,Hungary,HUN
a2zWP0000000EWHYA2,Kazincbarcika,Hungary,HUN
a2zWP0000000EWIYA2,Kecskemet,Hungary,HUN
a2zWP0000000EWJYA2,Kemecse,Hungary,HUN
a2zWP0000000EWKYA2,Keszthely,Hungary,HUN
a2zWP0000000EWLYA2,Cegled,Hungary,HUN
a2zWP0000000EWMYA2,Kisber,Hungary,HUN
a2zWP0000000EWNYA2,Kiskoros,Hungary,HUN
a2zWP0000000EWOYA2,Kiskunfelegyhaza,Hungary,HUN
a2zWP0000000EWPYA2,Kiskunhalas,Hungary,HUN
a2zWP0000000EWQYA2,Kiskunmajsa,Hungary,HUN
a2zWP0000000EWRYA2,Kistelek,Hungary,HUN
a2zWP0000000EWSYA2,Kisvarda,Hungary,HUN
a2zWP0000000EWTYA2,Komarom,Hungary,HUN
a2zWP0000000EWUYA2,Koszeg,Hungary,HUN
a2zWP0000000EWVYA2,Kunhegyes,Hungary,HUN
a2zWP0000000EWWYA2,Kunszentmarton,Hungary,HUN
a2zWP0000000EWXYA2,Kunszentmiklos,Hungary,HUN
a2zWP0000000EWYYA2,Lenti,Hungary,HUN
a2zWP0000000EWZYA2,Letenye,Hungary,HUN
a2zWP0000000EWaYAM,Mako,Hungary,HUN
a2zWP0000000EWbYAM,Marcali,Hungary,HUN
a2zWP0000000EWcYAM,Martonvasar,Hungary,HUN
a2zWP0000000EWdYAM,Mateszalka,Hungary,HUN
a2zWP0000000EWeYAM,Mezocsat,Hungary,HUN
a2zWP0000000EWfYAM,Mezokovacshaza,Hungary,HUN
a2zWP0000000EWgYAM,Mezokovesd,Hungary,HUN
a2zWP0000000EWhYAM,Mezotur,Hungary,HUN
a2zWP0000000EWiYAM,Miskolc,Hungary,HUN
a2zWP0000000EWjYAM,Mohacs,Hungary,HUN
a2zWP0000000EWkYAM,Monor,Hungary,HUN
a2zWP0000000EWlYAM,Mor,Hungary,HUN
a2zWP0000000EWmYAM,Morahalom,Hungary,HUN
a2zWP0000000EWnYAM,Mosonmagyarovar,Hungary,HUN
a2zWP0000000EWoYAM,Nagykata,Hungary,HUN
a2zWP0000000EWpYAM,Nagykoroes,Hungary,HUN
a2zWP0000000EWqYAM,Nyiradony,Hungary,HUN
a2zWP0000000EWrYAM,Nyirbator,Hungary,HUN
a2zWP0000000EWsYAM,Nyiregyhaza,Hungary,HUN
a2zWP0000000EWtYAM,Oroshaza,Hungary,HUN
a2zWP0000000EWuYAM,Oroszlany,Hungary,HUN
a2zWP0000000EWvYAM,Ozd,Hungary,HUN
a2zWP0000000EWwYAM,Paks,Hungary,HUN
a2zWP0000000EWxYAM,Pannonhalma,Hungary,HUN
a2zWP0000000EWyYAM,Papa,Hungary,HUN
a2zWP0000000EWzYAM,Paszto,Hungary,HUN
a2zWP0000000EX0YAM,Pecs,Hungary,HUN
